"transaction_id","procedure_id","trans_group_id","trans_group_ar","trans_group_en","procedure_name_ar","procedure_name_en","instance_date","property_type_id","property_type_ar","property_type_en","property_sub_type_id","property_sub_type_ar","property_sub_type_en","property_usage_ar","property_usage_en","reg_type_id","reg_type_ar","reg_type_en","area_id","area_name_ar","area_name_en","building_name_ar","building_name_en","project_number","project_name_ar","project_name_en","master_project_en","master_project_ar","nearest_landmark_ar","nearest_landmark_en","nearest_metro_ar","nearest_metro_en","nearest_mall_ar","nearest_mall_en","rooms_ar","rooms_en","has_parking","procedure_area","actual_worth","meter_sale_price","rent_value","meter_rent_price","no_of_parties_role_1","no_of_parties_role_2","no_of_parties_role_3"
"1-11-2012-19422","11","1","مبايعات","Sales","بيع","Sell","16-10-2012","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","330","مرسى دبي","Marsa Dubai","برج سلفرين ايه","Silverene Towers A","129","سلفرين","SILVERENE","Dubai Marina","دبي مارينا","برج العرب","Burj Al Arab","أبراج بحيرات جميرا","Jumeirah Lakes Towers","مارينا مول","Marina Mall","غرفتين","2 B/R","1","96.27","882000","9161.73",null,null,"1","1","0"
"1-41-2017-4189","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","07-08-2017","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","528","اليفره 3","Al Yufrah 3","","","1647","داماك هيلز ( 2 ) - باسيفيكا","DAMAC HILLS (2) - PACIFICA ","DAMAC HILLS 2","داماك هيليز 2","دورة دبي للدراجات","Dubai Cycling Course","","","","","","","0","151.80","1625000","10704.87",null,null,"1","1","0"
"1-110-2018-49","110","1","مبايعات","Sales","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","22-01-2018","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","465","وادي الصفا 3","Wadi Al Safa 3","","","1321","الأساطير الحية المرحلة 2","LIVING LEGENDS PHASE 2","Living Legends","مجمع الأساطير الحية السكني","قرية عالمية","Global Village","","","","","","","0","884.01","2897095","3277.22",null,null,"2","2","2"
"1-41-2019-3990","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","17-10-2019","4","فيلا","Villa",null,"","","تجاري","Commercial","1","العقارات القائمة","Existing Properties","445","جبل علي الأولى","Jabal Ali First","","","1686","الفرجان 4","ALFURJAN PACKAGE 4","Al Furjan","الفرجان","موقع إكسبو 2020","Expo 2020 Site","محطة مترو ابن بطوطة","Ibn Battuta Metro Station","ابن بطوطة مول","Ibn-e-Battuta Mall","","","0","600.00","3164980","5274.97",null,null,"1","1","0"
"1-41-2021-1789","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","22-02-2021","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","366","الكفاف","Al Kifaf","بارك غيت ريزيدنسيز-4","PARK GATE RESIDENCES 4","1957","بارك جيت رازيدنس ","Park Gate Residences","Wasl 1","وصل 1","برج خليفة","Burj Khalifa","محطة مترو الجافلية","Al Jafiliya Metro Station","مول دبي","Dubai Mall","غرفتين","2 B/R","1","144.32","1818000","12597.01",null,null,"2","1","0"
"1-102-2023-12819","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","15-03-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","482","حدائق الشيخ محمد بن راشد","Hadaeq Sheikh Mohammed Bin Rashid","إلفيرا 1","Elvira 1","2536","الفيرا","Elvira","DUBAI HILLS","دبي هيليز","","","","","","","غرفة","1 B/R","1","64.68","1399888","21643.29",null,null,"1","1","0"
"1-102-2023-24184","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","24-05-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","330","مرسى دبي","Marsa Dubai","داماك باي - تاور بي","DAMAC BAY - TOWER B","2559","داماك باي","DAMAC BAY","","","","","","","","","غرفة","1 B/R","1","115.48","3973000","34404.23",null,null,"1","1","0"
"1-11-2007-200","11","1","مبايعات","Sales","بيع","Sell","23-01-2007","4","فيلا","Villa",null,"","","تجاري","Commercial","1","العقارات القائمة","Existing Properties","352","الثنيه الرابعة","Al Thanayah Fourth","","",null,"","","Meadows 1","السهول 1","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","عقارات داماك","Damac Properties","مارينا مول","Marina Mall","","","0","569.03","1420020","2495.51",null,null,"1","1","0"
"2-13-2010-5106","13","2","رهون","Mortgages","تسجيل رهن","Mortgage Registration","27-09-2010","4","فيلا","Villa","4","فيلا","Villa","سكني","Residential","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","","",null,"","","Lakes - Maeen","البحيرات - معين","برج العرب","Burj Al Arab","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","ثلاث غرف","3 B/R","0","357.69","3066000","8571.67",null,null,"1","1","0"
"1-11-2014-6407","11","1","مبايعات","Sales","بيع","Sell","06-03-2014","3","وحدة","Unit","42","مكتب","Office","تجاري","Commercial","1","العقارات القائمة","Existing Properties","526","الخليج التجارى","Business Bay","المنارة","AL MANARA","84","المنارة","AL MANARA","Business Bay","الخليج التجاري","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","مكتب","Office","1","209.84","1581104","7534.81",null,null,"1","1","0"
"1-102-2006-9797","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","17-08-2009","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","484","ند حصة","Nadd Hessa","سيليكون جيت 1","SILICON GATES 1","774","بوابة السيليكون 1","SILICON GATE 1","Silicon Oasis","واحة السيليكون","آي إم جي وورلد أدفينتشرز","IMG World Adventures","","","","","غرفة","1 B/R","1","80.93","619000","7648.59",null,null,"1","1","0"
"1-102-2008-28984","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","05-10-2009","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","JOURI 3 BLOCK C","JOURI 3 BLOCK C","583","جوري -3","JOURI-3","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مول الإمارات","Mall of the Emirates","غرفة","1 B/R","0","75.33","598920","7950.62",null,null,"1","2","0"
"1-102-2011-5694","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","06-12-2011","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","451","الحبيه الخامسة","Al Hebiah Fifth","الثمام 1","AL THAMAM 1","975","رمرام","REMRAAM","Remraam","رمرام","موتور سيتي","Motor City","","","","","غرفة","1 B/R","1","111.30","909416","8170.85",null,null,"1","1","0"
"1-102-2011-3763","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","12-09-2011","3","وحدة","Unit","42","مكتب","Office","تجاري","Commercial","0","على الخارطة","Off-Plan Properties","526","الخليج التجارى","Business Bay","المنارة","AL MANARA","84","المنارة","AL MANARA","Business Bay","الخليج التجاري","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","مكتب","Office","1","63.52","957600","15075.57",null,null,"1","1","0"
"1-41-2016-2263","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","26-04-2016","4","فيلا","Villa",null,"","","سكني","Residential","1","العقارات القائمة","Existing Properties","482","حدائق الشيخ محمد بن راشد","Hadaeq Sheikh Mohammed Bin Rashid","","","1727","سيدرا","SIDRA","DUBAI HILLS - SIDRA 1","دبي هيليز - سيدرا 1","موتور سيتي","Motor City","محطة مترو بنك أبوظبي الأول","First Abu Dhabi Bank Metro Station","مول الإمارات","Mall of the Emirates","","","0","757.37","5325888","7032.08",null,null,"1","1","0"
"1-102-2016-9780","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","21-07-2016","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","485","معيصم الأول","Me'Aisem First","الاندلس مبنى الف","Al Andalus Building A","1652","الأندلس","ALANDALUS","Jumeirah Golf Estates","جميرا غولف للعقارات","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","عقارات داماك","Damac Properties","مارينا مول","Marina Mall","غرفة","1 B/R","1","72.61","702000","9668.09",null,null,"1","1","0"
"1-41-2016-6120","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","12-12-2016","3","وحدة","Unit","42","مكتب","Office","تجاري","Commercial","1","العقارات القائمة","Existing Properties","526","الخليج التجارى","Business Bay","اكزويكتيف باي- بي","Executive Bay-B","1263","الخليج التنفيذي ب","EXECUTIVE BAY B","Business Bay","الخليج التجاري","وسط مدينة دبي","Downtown Dubai","محطة مترو الخليج التجاري","Business Bay Metro Station","مول دبي","Dubai Mall","مكتب","Office","1","103.40","1224478","11842.15",null,null,"1","1","0"
"1-102-2019-7033","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","13-05-2019","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","465","وادي الصفا 3","Wadi Al Safa 3","سي3","C3","1619","سفنث هيفن - أشجار","Seventh Heaven - Ashjar","","","آي إم جي وورلد أدفينتشرز","IMG World Adventures","","","","","استوديو","Studio","1","40.14","585000","14573.99",null,null,"1","1","0"
"1-102-2021-17210","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","28-09-2021","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","464","وادي الصفا 2","Wadi Al Safa 2","ويفز ريزيدنس","WAVEZ RESIDENCE","2175","ويفز رزيدنس","Wavez Residence","Liwan","ليوان","آي إم جي وورلد أدفينتشرز","IMG World Adventures","","","","","غرفة","1 B/R","1","62.00","565800","9125.81",null,null,"1","1","0"
"1-102-2021-21093","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","15-11-2021","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","526","الخليج التجارى","Business Bay","ريغاليا","Regalia","2270","ريغاليا","Regalia","Business Bay","الخليج التجاري","وسط مدينة دبي","Downtown Dubai","محطة مترو بوج خليفة دبي مول","Buj Khalifa Dubai Mall Metro Station","مول دبي","Dubai Mall","استوديو","Studio","1","40.34","710378","17609.76",null,null,"1","1","0"
"1-102-2023-1790","102","1","مبايعات","Sales","بيع - تسجيل مبدئى","Sell - Pre registration","11-01-2023","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","0","على الخارطة","Off-Plan Properties","441","البرشاء جنوب الرابعة","Al Barsha South Fourth","ليفانتو من أورو 24","LEVANTO BY ORO24","2517","ليفانتو من أورو24","LEVANTO BY ORO24","Jumeirah Village Circle","قرية جميرا الدائرية","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","مدينة دبي للإنترنت","Dubai Internet City","مارينا مول","Marina Mall","غرفتين","2 B/R","1","82.57","1070000","12958.70",null,null,"1","1","0"
"1-41-2023-4036","41","1","مبايعات","Sales","بيع مبدئى","Delayed Sell","23-02-2023","1","أرض","Land",null,"","","تجاري","Commercial","1","العقارات القائمة","Existing Properties","445","جبل علي الأولى","Jabal Ali First","","","2273","مروج الفرجان ويست","MUROOJ ALFURJAN WEST","Al Furjan","الفرجان","","","","","","","","","0","238.00","2050000","8613.45",null,null,"1","2","0"
"1-11-2008-206343","11","1","مبايعات","Sales","بيع","Sell","02-09-2008","3","وحدة","Unit","60","شقه سكنيه","Flat","سكني","Residential","1","العقارات القائمة","Existing Properties","330","مرسى دبي","Marsa Dubai","مارينا دايموند 5 (A)","MARINA DIAMOND 5 (A)",null,"","","Dubai Marina","دبي مارينا","برج العرب","Burj Al Arab","مرسى دبي","Dubai Marina","مارينا مول","Marina Mall","غرفتين","2 B/R","1","100.68","921400","9151.77",null,null,"2","1","0"
"1-110-2008-346","110","1","مبايعات","Sales","تسجيل إيجارة تنتهى بالتملك","Lease to Own Registration","08-09-2008","4","فيلا","Villa",null,"","","أخرى","Other","1","العقارات القائمة","Existing Properties","351","الثنيه الثالثة","Al Thanyah Third","","",null,"","","Lakes - Deema 4","البحيرات - ديما 4","أكاديمية المدينة الرياضية للسباحة","Sports City Swimming Academy","محطة مترو النخيل","Nakheel Metro Station","مارينا مول","Marina Mall","","","0","464.24","3247944","6996.26",null,null,"2","2","2"
